district,rawDong,type,subtype,regionObservedYears,status,countC,candidateEligible,yearCounts,core8YearCounts,retention,directionPreservedAllScopes,repeatedAllScopes,selectedDetailedExample
사상구,모라동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,175,False,"[39, 34, 32, 34, 36]","[58, 63, 62, 58, 63]",0.5756578947368421,False,True,False
사상구,모라동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,19,False,"[4, 4, 6, 0, 5]","[7, 6, 6, 0, 9]",0.6785714285714286,True,False,False
사상구,모라동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,12,False,"[3, 5, 2, 0, 2]","[7, 5, 4, 3, 3]",0.5454545454545454,True,False,False
사상구,모라동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
사상구,모라동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,252,True,"[57, 49, 52, 45, 49]","[110, 82, 107, 96, 102]",0.5070422535211268,True,True,False
사상구,삼락동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,42,True,"[6, 6, 10, 9, 11]","[10, 10, 14, 16, 15]",0.6461538461538462,True,True,False
사상구,삼락동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,12,False,"[2, 3, 4, 3, 0]","[2, 6, 4, 5, 0]",0.7058823529411765,True,False,False
사상구,삼락동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",1.0,True,False,False
사상구,삼락동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,8,False,"[2, 0, 3, 2, 1]","[5, 5, 6, 5, 4]",0.32,True,False,False
사상구,삼락동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,174,True,"[36, 41, 39, 35, 23]","[56, 54, 60, 52, 40]",0.6641221374045801,True,True,False
사상구,엄궁동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,89,False,"[16, 20, 17, 20, 16]","[16, 24, 21, 24, 23]",0.8240740740740741,False,True,False
사상구,엄궁동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,17,False,"[5, 1, 6, 5, 0]","[5, 1, 7, 5, 0]",0.9444444444444444,True,False,False
사상구,엄궁동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,19,True,"[5, 7, 3, 2, 2]","[6, 13, 4, 3, 2]",0.6785714285714286,True,True,False
사상구,엄궁동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,7,False,"[3, 1, 0, 2, 1]","[3, 3, 3, 4, 2]",0.4666666666666667,True,False,False
사상구,엄궁동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,251,True,"[57, 65, 48, 43, 38]","[78, 79, 67, 62, 59]",0.7275362318840579,True,True,False
사상구,주례동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,142,True,"[20, 29, 22, 34, 37]","[42, 55, 42, 66, 72]",0.5126353790613718,True,True,False
사상구,주례동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,30,False,"[5, 7, 7, 4, 7]","[12, 10, 16, 8, 8]",0.5555555555555556,False,True,False
사상구,주례동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,11,True,"[3, 1, 2, 3, 2]","[8, 7, 4, 5, 4]",0.39285714285714285,True,True,False
사상구,주례동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 1, 0]","[1, 0, 0, 1, 0]",0.5,True,False,False
사상구,주례동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,292,True,"[62, 73, 59, 55, 43]","[112, 112, 110, 99, 98]",0.5499058380414312,True,True,False
사상구,학장동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,123,True,"[14, 26, 35, 31, 17]","[21, 37, 46, 39, 25]",0.7321428571428571,True,True,False
사상구,학장동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,16,True,"[6, 3, 1, 4, 2]","[7, 4, 2, 5, 2]",0.8,True,True,False
사상구,학장동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,10,False,"[1, 0, 4, 1, 4]","[1, 1, 5, 1, 4]",0.8333333333333334,True,False,False
사상구,학장동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 1, 0]","[0, 0, 0, 2, 1]",0.3333333333333333,True,False,False
사상구,학장동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,335,True,"[84, 76, 62, 56, 57]","[112, 98, 84, 85, 80]",0.7298474945533769,True,True,False
사하구,감천동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,103,True,"[19, 16, 20, 24, 24]","[32, 28, 44, 39, 43]",0.553763440860215,True,True,False
사하구,감천동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,20,True,"[6, 6, 1, 3, 4]","[9, 7, 1, 5, 5]",0.7407407407407407,True,True,False
사하구,감천동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[2, 2, 0, 1, 0]","[3, 4, 1, 2, 0]",0.5,True,False,False
사하구,감천동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[2, 0, 1, 2, 0]","[6, 0, 3, 2, 0]",0.45454545454545453,True,False,False
사하구,감천동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,176,False,"[33, 52, 30, 27, 34]","[51, 85, 58, 52, 60]",0.5751633986928104,False,True,False
사하구,괴정동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,254,True,"[46, 48, 62, 45, 53]","[76, 86, 104, 74, 93]",0.5866050808314087,True,True,False
사하구,괴정동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,35,True,"[7, 7, 7, 3, 11]","[9, 9, 13, 6, 15]",0.6730769230769231,True,True,False
사하구,괴정동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,18,False,"[3, 4, 4, 5, 2]","[4, 9, 6, 9, 7]",0.5142857142857142,False,True,False
사하구,괴정동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 1, 0, 0]","[0, 0, 1, 1, 0]",0.5,True,False,False
사하구,괴정동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,311,True,"[72, 57, 73, 56, 53]","[117, 109, 131, 119, 97]",0.5427574171029669,True,True,False
사하구,구평동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,31,True,"[4, 4, 5, 7, 11]","[8, 6, 8, 9, 15]",0.6739130434782609,True,True,False
사하구,구평동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,12,True,"[2, 6, 2, 1, 1]","[2, 7, 2, 2, 1]",0.8571428571428571,True,True,False
사하구,구평동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",1.0,True,False,False
사하구,구평동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[3, 1, 1, 0, 0]","[3, 1, 2, 1, 0]",0.7142857142857143,True,False,False
사하구,구평동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,87,True,"[21, 15, 26, 15, 10]","[32, 27, 42, 23, 15]",0.6258992805755396,True,True,False
사하구,다대동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,267,True,"[53, 57, 48, 49, 60]","[82, 94, 90, 81, 109]",0.5855263157894737,True,True,False
사하구,다대동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,19,False,"[7, 3, 4, 5, 0]","[10, 5, 5, 8, 1]",0.6551724137931034,True,False,False
사하구,다대동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[0, 1, 1, 1, 2]","[1, 3, 1, 4, 6]",0.3333333333333333,True,False,False
사하구,다대동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,67,True,"[20, 17, 13, 7, 10]","[35, 34, 24, 27, 23]",0.46853146853146854,True,True,True
사하구,다대동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,272,True,"[64, 67, 58, 39, 44]","[105, 117, 113, 78, 95]",0.5354330708661418,True,True,False
사하구,당리동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,102,True,"[15, 21, 22, 20, 24]","[21, 33, 37, 30, 30]",0.6754966887417219,True,True,False
사하구,당리동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,18,True,"[2, 6, 4, 5, 1]","[4, 6, 6, 5, 1]",0.8181818181818182,True,True,False
사하구,당리동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,33,True,"[4, 8, 8, 5, 8]","[5, 12, 16, 6, 10]",0.673469387755102,True,True,False
사하구,당리동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[0, 2, 0, 0, 0]",0.0,True,False,False
사하구,당리동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,209,True,"[46, 44, 38, 44, 37]","[63, 65, 61, 60, 57]",0.6830065359477124,True,True,False
사하구,신평동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,106,True,"[15, 25, 26, 25, 15]","[30, 44, 40, 45, 29]",0.5638297872340425,True,True,False
사하구,신평동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,27,True,"[5, 7, 6, 4, 5]","[6, 13, 9, 7, 6]",0.6585365853658537,True,True,False
사하구,신평동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,10,False,"[0, 5, 3, 1, 1]","[0, 6, 4, 2, 2]",0.7142857142857143,True,False,False
사하구,신평동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 1, 0, 0, 1]","[2, 2, 1, 1, 2]",0.25,True,False,False
사하구,신평동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,233,True,"[48, 49, 52, 41, 43]","[106, 108, 99, 116, 104]",0.4371482176360225,True,True,False
사하구,장림동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,143,True,"[30, 27, 31, 27, 28]","[53, 40, 53, 44, 49]",0.5983263598326359,True,True,False
사하구,장림동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,33,False,"[6, 5, 7, 6, 9]","[10, 7, 8, 9, 10]",0.75,False,True,False
사하구,장림동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,9,False,"[3, 3, 2, 1, 0]","[3, 3, 4, 1, 0]",0.8181818181818182,True,False,False
사하구,장림동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 0, 1, 1, 0]","[0, 1, 1, 2, 0]",0.5,True,False,False
사하구,장림동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,290,True,"[80, 61, 49, 49, 51]","[131, 119, 91, 98, 96]",0.5420560747663551,True,True,False
사하구,하단동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,141,True,"[20, 23, 31, 34, 33]","[36, 49, 54, 54, 60]",0.5573122529644269,True,True,False
사하구,하단동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,29,True,"[7, 5, 4, 6, 7]","[10, 10, 10, 8, 8]",0.6304347826086957,True,True,False
사하구,하단동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,17,True,"[2, 8, 2, 4, 1]","[6, 9, 4, 4, 3]",0.6538461538461539,True,True,False
사하구,하단동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,17,False,"[6, 6, 0, 2, 3]","[14, 18, 6, 11, 9]",0.29310344827586204,True,False,False
사하구,하단동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,473,True,"[100, 101, 105, 77, 90]","[164, 179, 213, 184, 164]",0.5232300884955752,True,True,False
서구,남부민동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,93,True,"[15, 17, 16, 23, 22]","[26, 26, 33, 45, 34]",0.5670731707317073,True,True,False
서구,남부민동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,19,True,"[4, 5, 4, 3, 3]","[7, 6, 5, 6, 3]",0.7037037037037037,True,True,False
서구,남부민동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[1, 1, 1, 1, 0]","[1, 1, 1, 1, 0]",1.0,True,False,False
서구,남부민동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,20,False,"[3, 6, 4, 4, 3]","[9, 12, 7, 7, 10]",0.4444444444444444,False,True,False
서구,남부민동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,83,True,"[25, 22, 13, 12, 11]","[46, 36, 23, 27, 23]",0.535483870967742,True,True,False
서구,동대신동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,13,False,"[5, 2, 3, 1, 2]","[7, 2, 7, 3, 12]",0.41935483870967744,False,True,False
서구,동대신동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[0, 1, 0, 1, 1]","[2, 2, 2, 1, 1]",0.375,False,False,False
서구,동대신동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,동대신동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,동대신동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,33,True,"[5, 6, 10, 6, 6]","[7, 15, 13, 14, 11]",0.55,True,True,False
서구,동대신동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,38,True,"[6, 10, 6, 8, 8]","[10, 12, 6, 12, 17]",0.6666666666666666,True,True,False
서구,동대신동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,10,True,"[2, 1, 3, 2, 2]","[3, 2, 3, 4, 2]",0.7142857142857143,True,True,False
서구,동대신동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,동대신동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,동대신동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,53,True,"[10, 12, 6, 9, 16]","[17, 22, 14, 14, 25]",0.5760869565217391,True,True,False
서구,동대신동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,35,False,"[7, 6, 10, 6, 6]","[8, 12, 14, 11, 13]",0.603448275862069,False,True,False
서구,동대신동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,8,False,"[1, 0, 4, 2, 1]","[3, 1, 4, 2, 1]",0.7272727272727273,True,False,False
서구,동대신동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,11,False,"[5, 0, 2, 1, 3]","[5, 3, 3, 3, 3]",0.6470588235294118,True,False,False
서구,동대신동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,동대신동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,57,False,"[15, 7, 11, 14, 10]","[21, 13, 26, 24, 21]",0.5428571428571428,False,True,False
서구,부민동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[1, 1, 1, 0, 1]","[1, 1, 2, 1, 3]",0.5,True,False,False
서구,부민동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 1, 0, 1, 0]","[0, 1, 0, 1, 0]",1.0,True,False,False
서구,부민동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,부민동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,부민동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,20,True,"[9, 1, 4, 5, 1]","[12, 6, 6, 5, 4]",0.6060606060606061,True,True,False
서구,부민동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0]",1.0,True,False,False
서구,부민동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[0, 1, 1, 0, 0]",0.0,True,False,False
서구,부민동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,부민동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,부민동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,14,False,"[6, 2, 3, 3, 0]","[8, 3, 5, 4, 0]",0.7,True,False,False
서구,부민동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,16,True,"[2, 3, 3, 1, 7]","[4, 4, 3, 4, 8]",0.6956521739130435,True,True,False
서구,부민동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 1, 1, 0, 0]","[1, 1, 1, 1, 0]",0.5,True,False,False
서구,부민동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,부민동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,부민동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,10,False,"[2, 4, 2, 2, 0]","[2, 6, 3, 3, 1]",0.6666666666666666,True,False,False
서구,부용동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 1, 1, 0, 0]","[0, 1, 2, 1, 0]",0.5,True,False,False
서구,부용동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,부용동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,부용동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,부용동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,15,False,"[4, 1, 4, 6, 0]","[6, 1, 4, 7, 0]",0.8333333333333334,True,False,False
서구,부용동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[1, 0, 4, 0, 0]","[2, 0, 6, 0, 0]",0.625,True,False,False
서구,부용동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[1, 0, 0, 1, 0]","[1, 0, 0, 1, 0]",1.0,True,False,False
서구,부용동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,부용동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,부용동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,17,True,"[6, 4, 2, 4, 1]","[10, 5, 4, 6, 2]",0.6296296296296297,True,True,False
서구,서대신동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,18,False,"[0, 1, 8, 3, 6]","[1, 4, 10, 6, 11]",0.5625,True,False,False
서구,서대신동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[0, 2, 2, 0, 0]","[0, 2, 3, 0, 0]",0.8,True,False,False
서구,서대신동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,서대신동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,서대신동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,30,True,"[3, 9, 4, 5, 9]","[7, 17, 8, 10, 14]",0.5357142857142857,True,True,False
서구,서대신동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,31,True,"[2, 5, 4, 11, 9]","[6, 10, 9, 16, 21]",0.5,True,True,False
서구,서대신동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,5,True,"[1, 1, 1, 1, 1]","[1, 2, 1, 1, 2]",0.7142857142857143,True,True,False
서구,서대신동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,서대신동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,서대신동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,53,True,"[8, 18, 8, 10, 9]","[18, 28, 16, 24, 20]",0.5,True,True,False
서구,서대신동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,44,True,"[7, 6, 7, 13, 11]","[11, 19, 10, 28, 26]",0.46808510638297873,True,True,False
서구,서대신동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,7,False,"[2, 0, 2, 1, 2]","[3, 1, 2, 3, 2]",0.6363636363636364,False,False,False
서구,서대신동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,24,True,"[8, 4, 6, 3, 3]","[12, 5, 11, 8, 7]",0.5581395348837209,True,True,False
서구,서대신동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,서대신동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,45,True,"[5, 10, 9, 8, 13]","[9, 26, 21, 16, 27]",0.45454545454545453,True,True,False
서구,아미동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[2, 0, 0, 1, 0]","[2, 0, 0, 1, 2]",0.6,True,False,False
서구,아미동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,아미동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,아미동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,아미동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,19,True,"[2, 4, 4, 6, 3]","[5, 4, 4, 7, 6]",0.7307692307692307,True,True,False
서구,아미동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,48,True,"[8, 7, 11, 14, 8]","[11, 13, 19, 21, 17]",0.5925925925925926,True,True,False
서구,아미동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,12,True,"[1, 1, 4, 4, 2]","[2, 3, 7, 5, 4]",0.5714285714285714,True,True,False
서구,아미동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",0.0,True,False,False
서구,아미동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,아미동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,37,False,"[15, 6, 6, 3, 7]","[17, 9, 11, 10, 17]",0.578125,False,True,False
서구,암남동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,75,True,"[11, 14, 16, 18, 16]","[15, 20, 29, 26, 27]",0.6410256410256411,True,True,False
서구,암남동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,21,True,"[5, 2, 4, 6, 4]","[6, 2, 5, 7, 4]",0.875,True,True,False
서구,암남동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,8,False,"[3, 3, 1, 1, 0]","[4, 5, 1, 2, 0]",0.6666666666666666,True,False,False
서구,암남동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,37,True,"[8, 8, 6, 11, 4]","[15, 100, 15, 22, 11]",0.22699386503067484,True,True,False
서구,암남동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,148,True,"[42, 28, 25, 31, 22]","[50, 44, 46, 51, 27]",0.6788990825688074,True,True,False
