district,rawDong,candidateCode,candidateCount,originalLinkStatus,livingName,available,geographyConfirmed,joiningRule
서구,부용동1가,2614059000,1,legal_hypothesis_unique_only,서구 부민동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,부용동2가,2614059000,1,legal_hypothesis_unique_only,서구 부민동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,서대신동1가,2614054000,1,legal_hypothesis_unique_only,서구 서대신1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,서대신동2가,2614054000,1,legal_hypothesis_unique_only,서구 서대신1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,서대신동3가,2614056000,2,multiple_or_conflicting_codes,서구 서대신3동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,서대신동3가,2614057000,2,multiple_or_conflicting_codes,서구 서대신4동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,아미동1가,2614061500,1,legal_hypothesis_unique_only,서구 아미동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,아미동2가,2614061500,1,legal_hypothesis_unique_only,서구 아미동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,암남동,2614068000,1,both_hypotheses_same_unique_code,서구 암남동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,초장동,2614063000,1,both_hypotheses_same_unique_code,서구 초장동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,충무동1가,2614064000,1,legal_hypothesis_unique_only,서구 충무동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,충무동2가,2614064000,1,legal_hypothesis_unique_only,서구 충무동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,충무동3가,2614064000,1,legal_hypothesis_unique_only,서구 충무동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,토성동1가,2614064000,1,legal_hypothesis_unique_only,서구 충무동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,토성동2가,2614064000,1,legal_hypothesis_unique_only,서구 충무동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,토성동3가,2614064000,1,legal_hypothesis_unique_only,서구 충무동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,토성동4가,2614064000,1,legal_hypothesis_unique_only,서구 충무동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
서구,토성동5가,2614064000,1,legal_hypothesis_unique_only,서구 충무동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
수영구,광안동,2650076000,4,multiple_or_conflicting_codes,수영구 광안1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
수영구,광안동,2650077000,4,multiple_or_conflicting_codes,수영구 광안2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
수영구,광안동,2650078000,4,multiple_or_conflicting_codes,수영구 광안3동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
수영구,광안동,2650079000,4,multiple_or_conflicting_codes,수영구 광안4동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
수영구,남천동,2650066000,2,multiple_or_conflicting_codes,수영구 남천1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
수영구,남천동,2650067000,2,multiple_or_conflicting_codes,수영구 남천2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
수영구,망미동,2650074000,2,multiple_or_conflicting_codes,수영구 망미1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
수영구,망미동,2650075000,2,multiple_or_conflicting_codes,수영구 망미2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
수영구,민락동,2650080000,1,both_hypotheses_same_unique_code,수영구 민락동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
수영구,수영동,2650073000,1,both_hypotheses_same_unique_code,수영구 수영동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
연제구,거제동,2647061000,4,multiple_or_conflicting_codes,연제구 거제1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
연제구,거제동,2647062000,4,multiple_or_conflicting_codes,연제구 거제2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
연제구,거제동,2647063000,4,multiple_or_conflicting_codes,연제구 거제3동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
연제구,거제동,2647064000,4,multiple_or_conflicting_codes,연제구 거제4동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
연제구,연산동,2647065000,8,multiple_or_conflicting_codes,연제구 연산1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
연제구,연산동,2647066000,8,multiple_or_conflicting_codes,연제구 연산2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
연제구,연산동,2647067000,8,multiple_or_conflicting_codes,연제구 연산3동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
연제구,연산동,2647068000,8,multiple_or_conflicting_codes,연제구 연산4동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
연제구,연산동,2647069000,8,multiple_or_conflicting_codes,연제구 연산5동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
연제구,연산동,2647070000,8,multiple_or_conflicting_codes,연제구 연산6동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
연제구,연산동,2647072000,8,multiple_or_conflicting_codes,연제구 연산8동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
연제구,연산동,2647073000,8,multiple_or_conflicting_codes,연제구 연산9동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,남항동1가,2620053000,1,legal_hypothesis_unique_only,영도구 남항동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,남항동2가,2620053000,1,legal_hypothesis_unique_only,영도구 남항동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,남항동3가,2620053000,1,legal_hypothesis_unique_only,영도구 남항동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,대교동1가,2620053000,1,legal_hypothesis_unique_only,영도구 남항동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,대교동2가,2620053000,1,legal_hypothesis_unique_only,영도구 남항동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,대평동1가,2620053000,1,legal_hypothesis_unique_only,영도구 남항동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,대평동2가,2620053000,1,legal_hypothesis_unique_only,영도구 남항동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,동삼동,2620065000,3,multiple_or_conflicting_codes,영도구 동삼1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,동삼동,2620066000,3,multiple_or_conflicting_codes,영도구 동삼2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,동삼동,2620067000,3,multiple_or_conflicting_codes,영도구 동삼3동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,봉래동1가,2620059000,1,legal_hypothesis_unique_only,영도구 봉래1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,봉래동2가,2620059000,1,legal_hypothesis_unique_only,영도구 봉래1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,봉래동3가,2620059000,1,legal_hypothesis_unique_only,영도구 봉래1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,봉래동4가,2620058500,2,multiple_or_conflicting_codes,영도구 신선동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,봉래동4가,2620060500,2,multiple_or_conflicting_codes,영도구 봉래2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,봉래동5가,2620060500,1,legal_hypothesis_unique_only,영도구 봉래2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,신선동1가,2620054000,2,multiple_or_conflicting_codes,영도구 영선1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,신선동1가,2620058500,2,multiple_or_conflicting_codes,영도구 신선동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,신선동2가,2620058500,1,legal_hypothesis_unique_only,영도구 신선동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,신선동3가,2620058500,1,legal_hypothesis_unique_only,영도구 신선동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,영선동1가,2620054000,1,legal_hypothesis_unique_only,영도구 영선1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,영선동2가,2620054000,2,multiple_or_conflicting_codes,영도구 영선1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,영선동2가,2620058500,2,multiple_or_conflicting_codes,영도구 신선동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,영선동3가,2620055000,1,legal_hypothesis_unique_only,영도구 영선2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,영선동4가,2620055000,1,legal_hypothesis_unique_only,영도구 영선2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,청학동,2620063000,2,multiple_or_conflicting_codes,영도구 청학1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
영도구,청학동,2620064000,2,multiple_or_conflicting_codes,영도구 청학2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,광복동1가,2611057000,1,legal_hypothesis_unique_only,중구 광복동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,광복동2가,2611057000,1,legal_hypothesis_unique_only,중구 광복동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,광복동3가,2611057000,1,legal_hypothesis_unique_only,중구 광복동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,남포동1가,2611058000,1,legal_hypothesis_unique_only,중구 남포동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,남포동2가,2611058000,1,legal_hypothesis_unique_only,중구 남포동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,남포동3가,2611058000,1,legal_hypothesis_unique_only,중구 남포동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,남포동4가,2611058000,1,legal_hypothesis_unique_only,중구 남포동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,남포동5가,2611058000,1,legal_hypothesis_unique_only,중구 남포동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,남포동6가,2611058000,1,legal_hypothesis_unique_only,중구 남포동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,대창동1가,2611051000,1,legal_hypothesis_unique_only,중구 중앙동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,대창동2가,2611059000,1,legal_hypothesis_unique_only,중구 영주1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,대청동1가,2611053000,1,legal_hypothesis_unique_only,중구 대청동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,대청동2가,2611053000,1,legal_hypothesis_unique_only,중구 대청동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,대청동3가,2611053000,1,legal_hypothesis_unique_only,중구 대청동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,대청동4가,2611053000,1,legal_hypothesis_unique_only,중구 대청동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,동광동1가,2611052000,1,legal_hypothesis_unique_only,중구 동광동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,동광동2가,2611052000,1,legal_hypothesis_unique_only,중구 동광동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,동광동3가,2611052000,1,legal_hypothesis_unique_only,중구 동광동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,동광동4가,2611052000,1,legal_hypothesis_unique_only,중구 동광동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,동광동5가,2611052000,1,legal_hypothesis_unique_only,중구 동광동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,보수동1가,2611054500,1,legal_hypothesis_unique_only,중구 보수동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,보수동2가,2611054500,1,legal_hypothesis_unique_only,중구 보수동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,보수동3가,2611054500,1,legal_hypothesis_unique_only,중구 보수동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,부평동1가,2611056000,1,legal_hypothesis_unique_only,중구 부평동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,부평동2가,2611056000,1,legal_hypothesis_unique_only,중구 부평동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,부평동3가,2611056000,1,legal_hypothesis_unique_only,중구 부평동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,부평동4가,2611056000,1,legal_hypothesis_unique_only,중구 부평동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,신창동1가,2611057000,1,legal_hypothesis_unique_only,중구 광복동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,신창동2가,2611057000,1,legal_hypothesis_unique_only,중구 광복동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,신창동3가,2611057000,1,legal_hypothesis_unique_only,중구 광복동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,신창동4가,2611057000,1,legal_hypothesis_unique_only,중구 광복동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,영주동,2611059000,2,multiple_or_conflicting_codes,중구 영주1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,영주동,2611060000,2,multiple_or_conflicting_codes,중구 영주2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,중앙동1가,2611051000,1,legal_hypothesis_unique_only,중구 중앙동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,중앙동2가,2611051000,1,legal_hypothesis_unique_only,중구 중앙동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,중앙동3가,2611051000,1,legal_hypothesis_unique_only,중구 중앙동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,중앙동4가,2611051000,1,legal_hypothesis_unique_only,중구 중앙동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,중앙동5가,2611051000,1,legal_hypothesis_unique_only,중구 중앙동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,중앙동6가,2611051000,1,legal_hypothesis_unique_only,중구 중앙동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,중앙동7가,2611051000,1,legal_hypothesis_unique_only,중구 중앙동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,창선동1가,2611057000,1,legal_hypothesis_unique_only,중구 광복동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
중구,창선동2가,2611057000,1,legal_hypothesis_unique_only,중구 광복동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,반송동,2635061000,2,multiple_or_conflicting_codes,해운대구 반송1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,반송동,2635062000,2,multiple_or_conflicting_codes,해운대구 반송2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,반여동,2635057000,4,multiple_or_conflicting_codes,해운대구 반여1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,반여동,2635058000,4,multiple_or_conflicting_codes,해운대구 반여2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,반여동,2635059000,4,multiple_or_conflicting_codes,해운대구 반여3동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,반여동,2635059500,4,multiple_or_conflicting_codes,해운대구 반여4동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,석대동,2635061000,1,legal_hypothesis_unique_only,해운대구 반송1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,송정동,2635056000,1,both_hypotheses_same_unique_code,해운대구 송정동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,우동,2635051000,3,multiple_or_conflicting_codes,해운대구 우1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,우동,2635052000,3,multiple_or_conflicting_codes,해운대구 우2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,우동,2635052500,3,multiple_or_conflicting_codes,해운대구 우3동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,재송동,2635065000,2,multiple_or_conflicting_codes,해운대구 재송1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,재송동,2635066000,2,multiple_or_conflicting_codes,해운대구 재송2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,좌동,2635055100,4,multiple_or_conflicting_codes,해운대구 좌1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,좌동,2635055200,4,multiple_or_conflicting_codes,해운대구 좌2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,좌동,2635055300,4,multiple_or_conflicting_codes,해운대구 좌3동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,좌동,2635055400,4,multiple_or_conflicting_codes,해운대구 좌4동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,중동,2635053000,2,multiple_or_conflicting_codes,해운대구 중1동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
해운대구,중동,2635054000,2,multiple_or_conflicting_codes,해운대구 중2동,True,False,기존 후보코드에 생활인구를 개별 연결. 후보 합산·119 사건 배분 없음
