scope,district,rawDong,type,subtype,count,regionAllTypes,retention,repeatedBefore,repeatedAfter,directionReversal,geographyConfirmed,weekendRatio2020_2022,weekendRatio2023_2024,regionShare,count_2020,count_2021,count_2022,count_2023,count_2024,before_2020,before_2021,before_2022,before_2023,before_2024
C,동래구,낙민동,화재,일반화재(주택),3,2203,0.5,False,False,False,False,0.0,2.4976076555023923,0.0013617793917385383,0,0,1,1,1,0,0,3,2,1
C,동래구,낙민동,구조,산악사고,0,2203,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,동래구,낙민동,구조,수난사고,0,2203,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,동래구,낙민동,구급,교통사고,59,2203,0.48360655737704916,True,True,False,False,0.8005111821086262,0.3257749115872686,0.026781661370857923,15,12,6,15,11,29,24,13,35,21
C,동래구,명륜동,구급,심정지,79,4563,0.7181818181818181,True,True,False,False,1.4008945686900958,0.7251118999845656,0.017313171159325007,9,16,14,25,15,17,19,22,28,24
C,동래구,명륜동,화재,일반화재(주택),16,4563,0.6956521739130435,True,True,False,False,0.22741794946267788,2.4976076555023923,0.0035064650449265836,4,4,4,2,2,4,6,6,3,4
C,동래구,명륜동,구조,산악사고,1,4563,0.25,False,False,False,False,0.0,,0.00021915406530791147,1,0,0,0,0,1,0,1,1,1
C,동래구,명륜동,구조,수난사고,0,4563,0.0,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,1
C,동래구,명륜동,구급,교통사고,199,4563,0.6815068493150684,True,True,True,False,0.887663609193033,0.9424934549065632,0.04361165899627438,38,46,42,38,35,53,64,60,61,54
C,동래구,명장동,구급,심정지,109,3818,0.5828877005347594,True,True,True,False,1.196416168912349,1.9546494695236116,0.0285489785227868,21,24,23,22,19,29,42,46,38,32
C,동래구,명장동,화재,일반화재(주택),21,3818,0.65625,True,True,False,False,0.6253993610223642,0.5550239234449761,0.005500261917234154,3,3,4,4,7,5,3,7,5,12
C,동래구,명장동,구조,산악사고,2,3818,0.3333333333333333,False,False,False,False,0.0,,0.0005238344683080147,1,0,0,0,1,1,2,2,0,1
C,동래구,명장동,구조,수난사고,0,3818,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,동래구,명장동,구급,교통사고,145,3818,0.5731225296442688,True,True,False,False,0.8990115814696484,0.7946933449325794,0.03797799895233106,29,29,29,34,24,50,55,50,56,42
C,동래구,복천동,구급,심정지,34,948,0.6415094339622641,True,True,False,False,0.9380990415335462,0.8325358851674641,0.035864978902953586,9,4,9,3,9,13,7,15,5,13
C,동래구,복천동,화재,일반화재(주택),3,948,0.42857142857142855,False,False,False,False,5.003194888178913,,0.0031645569620253164,0,2,1,0,0,1,3,2,1,0
C,동래구,복천동,구조,산악사고,3,948,0.75,False,False,False,False,,2.4976076555023923,0.0031645569620253164,1,0,0,0,2,2,0,0,0,2
C,동래구,복천동,구조,수난사고,0,948,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,동래구,복천동,구급,교통사고,14,948,0.4827586206896552,True,True,False,False,1.500958466453674,0.4995215311004785,0.014767932489451477,6,1,1,4,2,9,6,3,6,5
C,동래구,사직동,구급,심정지,128,5571,0.5099601593625498,True,True,False,False,1.0191693290734825,1.1100478468899522,0.02297612636869503,22,26,28,19,33,39,50,52,46,64
C,동래구,사직동,화재,일반화재(주택),22,5571,0.5789473684210527,True,True,False,False,0.9380990415335462,0.9366028708133972,0.003949021719619458,3,4,4,5,6,6,9,7,8,8
C,동래구,사직동,구조,산악사고,6,5571,0.42857142857142855,False,False,False,False,3.7523961661341847,0.0,0.0010770059235325794,1,1,3,1,0,2,4,5,3,0
C,동래구,사직동,구조,수난사고,0,5571,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,동래구,사직동,구급,교통사고,232,5571,0.5225225225225225,True,True,False,False,0.3126996805111821,1.0473838555332613,0.04164422904325974,47,49,48,46,42,87,103,84,92,78
C,동래구,수안동,구급,심정지,66,2303,0.6,True,True,False,False,0.9788859563828309,1.5461380724538618,0.028658271819366043,10,6,16,13,21,14,14,26,23,33
C,동래구,수안동,화재,일반화재(주택),8,2303,0.7272727272727273,True,True,False,False,0.8338658146964857,0.0,0.0034737299174989146,1,1,2,1,3,2,2,2,2,3
C,동래구,수안동,구조,산악사고,0,2303,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,동래구,수안동,구조,수난사고,0,2303,0.0,False,False,False,False,,,0.0,0,0,0,0,0,0,1,0,1,0
C,동래구,수안동,구급,교통사고,115,2303,0.5111111111111111,True,True,True,False,0.7551992284043643,0.44828855355171143,0.04993486756404689,23,21,25,20,26,53,52,34,43,43
C,동래구,안락동,구급,심정지,140,5987,0.5833333333333334,True,True,True,False,0.9926973984481972,1.0125436441225915,0.023383998663771506,29,28,31,27,25,47,46,42,52,53
C,동래구,안락동,화재,일반화재(주택),32,5987,0.5818181818181818,True,True,False,False,2.5015974440894566,0.41626794258373206,0.00534491398029063,3,6,9,7,7,9,8,12,11,15
C,동래구,안락동,구조,산악사고,1,5987,1.0,False,False,False,False,,0.0,0.00016702856188408218,0,0,0,1,0,0,0,0,1,0
C,동래구,안락동,구조,수난사고,2,5987,0.5,False,False,False,False,,2.4976076555023923,0.00033405712376816435,0,0,0,2,0,1,0,0,2,1
C,동래구,안락동,구급,교통사고,304,5987,0.5314685314685315,True,True,False,False,0.9446591746911235,0.6098809391343051,0.05077668281276098,68,64,65,52,55,122,110,127,105,108
C,동래구,온천동,구급,심정지,253,12150,0.5452586206896551,True,True,False,False,0.9862066846891129,0.8325358851674641,0.020823045267489713,31,58,56,63,45,60,88,115,104,97
C,동래구,온천동,화재,일반화재(주택),53,12150,0.6708860759493671,True,True,False,False,1.2507987220447283,2.0434971726837756,0.0043621399176954736,7,15,11,8,12,13,22,16,13,15
C,동래구,온천동,구조,산악사고,29,12150,0.4603174603174603,True,True,False,False,5.420127795527157,3.746411483253589,0.0023868312757201644,6,6,7,5,5,11,16,12,13,11
C,동래구,온천동,구조,수난사고,3,12150,0.75,False,False,False,False,0.0,2.4976076555023923,0.0002469135802469136,0,1,0,2,0,0,1,0,3,0
C,동래구,온천동,구급,교통사고,504,12150,0.508577194752775,True,True,False,False,1.0110623003194887,1.1293530268358642,0.04148148148148148,115,106,116,71,96,209,203,206,185,188
C,동래구,칠산동,구급,심정지,22,564,0.5641025641025641,True,True,False,False,0.2779552715654952,1.2488038277511961,0.03900709219858156,2,5,3,4,8,8,7,7,4,13
C,동래구,칠산동,화재,일반화재(주택),2,564,0.4,False,False,False,False,0.0,,0.0035460992907801418,0,2,0,0,0,1,2,1,0,1
C,동래구,칠산동,구조,산악사고,1,564,1.0,False,False,False,False,0.0,,0.0017730496453900709,0,0,1,0,0,0,0,1,0,0
C,동래구,칠산동,구조,수난사고,0,564,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,동래구,칠산동,구급,교통사고,14,564,0.7368421052631579,True,True,False,False,1.6677316293929714,0.0,0.024822695035460994,4,4,2,2,2,6,4,4,2,3
C,부산진구,가야동,구급,심정지,133,5238,0.5277777777777778,True,True,False,False,1.2262732569065966,0.8131745855124068,0.025391370752195493,17,28,31,19,38,36,53,57,40,66
C,부산진구,가야동,화재,일반화재(주택),23,5238,0.5609756097560976,True,True,False,False,2.1888977635782747,4.162679425837321,0.004390988927071402,5,6,4,4,4,8,10,8,7,8
C,부산진구,가야동,구조,산악사고,6,5238,0.375,True,False,False,False,1.2507987220447283,1.2488038277511961,0.001145475372279496,2,1,0,2,1,4,4,2,5,1
C,부산진구,가야동,구조,수난사고,0,5238,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,부산진구,가야동,구급,교통사고,243,5238,0.5083682008368201,True,True,False,False,1.0533041869850344,1.2488038277511964,0.04639175257731959,60,58,44,46,35,114,100,97,93,74
C,부산진구,개금동,구급,심정지,208,7531,0.5977011494252874,True,True,False,False,0.6455735339585694,0.703551452254195,0.0276191740804674,43,32,42,45,46,63,64,74,73,74
C,부산진구,개금동,화재,일반화재(주택),29,7531,0.6444444444444445,True,True,False,False,1.8761980830670923,0.17840054682159945,0.003850750232372859,5,7,2,7,8,11,8,7,8,11
C,부산진구,개금동,구조,산악사고,6,7531,0.5454545454545454,True,False,False,False,1.6677316293929714,0.0,0.0007967069446288673,1,3,1,1,0,2,4,2,2,1
C,부산진구,개금동,구조,수난사고,0,7531,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,부산진구,개금동,구급,교통사고,321,7531,0.49613601236476046,True,True,False,False,0.7908275790992477,1.2013808975834293,0.0426238215376444,75,61,68,65,52,142,121,125,129,130
C,부산진구,당감동,구급,심정지,169,6331,0.6035714285714285,True,True,False,False,0.9842350599696224,0.999043062200957,0.026694045174537988,18,32,35,48,36,25,55,61,72,67
C,부산진구,당감동,화재,일반화재(주택),26,6331,0.6046511627906976,True,True,False,False,1.042332268370607,1.2488038277511961,0.004106776180698152,6,6,5,5,4,9,10,6,12,6
C,부산진구,당감동,구조,산악사고,14,6331,0.4375,True,True,False,False,3.001916932907348,4.9952153110047846,0.002211341020375928,5,5,1,2,1,8,10,3,3,8
C,부산진구,당감동,구조,수난사고,0,6331,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,부산진구,당감동,구급,교통사고,234,6331,0.508695652173913,True,True,False,False,0.8194888178913738,0.6739576213260423,0.03696098562628337,55,58,41,49,31,100,111,88,93,68
C,부산진구,범전동,구급,심정지,21,1085,0.5384615384615384,True,True,False,False,3.502236421725239,3.122009569377991,0.01935483870967742,5,3,4,4,5,8,6,8,7,10
C,부산진구,범전동,화재,일반화재(주택),4,1085,0.8,False,False,False,False,5.003194888178913,,0.003686635944700461,1,1,1,0,1,2,1,1,0,1
C,부산진구,범전동,구조,산악사고,0,1085,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,부산진구,범전동,구조,수난사고,0,1085,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,부산진구,범전동,구급,교통사고,44,1085,0.4782608695652174,True,True,False,False,1.3758785942492011,0.7492822966507178,0.04055299539170507,12,10,9,4,9,23,24,16,11,18
C,부산진구,범천동,구급,심정지,133,6298,0.5362903225806451,True,True,False,False,0.7087859424920128,1.1830773105011332,0.021117815179422038,17,32,28,25,31,39,42,54,51,62
C,부산진구,범천동,화재,일반화재(주택),26,6298,0.65,True,True,True,False,0.6253993610223643,0.24976076555023924,0.00412829469672912,7,6,2,3,8,13,8,4,6,9
C,부산진구,범천동,구조,산악사고,2,6298,1.0,False,False,False,False,,0.0,0.00031756113051762465,0,0,0,2,0,0,0,0,2,0
C,부산진구,범천동,구조,수난사고,0,6298,0.0,False,False,False,False,,,0.0,0,0,0,0,0,1,0,1,1,2
C,부산진구,범천동,구급,교통사고,314,6298,0.534923339011925,True,True,False,False,0.9758004214533343,1.3298949853973778,0.04985709749126707,58,85,53,57,61,107,141,99,125,115
C,부산진구,부암동,구급,심정지,129,5079,0.5608695652173913,True,True,True,False,0.9096717978507115,1.8530637444050009,0.025398700531600708,31,20,24,26,28,50,37,51,41,51
C,부산진구,부암동,화재,일반화재(주택),17,5079,0.7083333333333334,True,True,False,False,1.2507987220447285,0.3568010936431989,0.0033471155739318763,6,2,1,4,4,8,4,2,5,5
C,부산진구,부암동,구조,산악사고,15,5079,0.6521739130434783,False,False,False,False,2.501597444089457,1.2488038277511961,0.0029533372711163615,3,6,3,3,0,6,7,6,4,0
C,부산진구,부암동,구조,수난사고,0,5079,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,부산진구,부암동,구급,교통사고,266,5079,0.5720430107526882,True,True,True,False,0.6350208896534775,1.125682323606712,0.052372514274463475,61,54,48,45,58,99,82,87,88,109
C,부산진구,부전동,구급,심정지,99,12078,0.4925373134328358,True,True,False,False,0.8338658146964857,0.763157894736842,0.00819672131147541,20,11,21,24,23,37,32,34,47,51
C,부산진구,부전동,화재,일반화재(주택),34,12078,0.4927536231884058,True,True,False,False,1.16741214057508,0.8325358851674641,0.002815035601920848,6,13,3,7,5,14,22,9,13,11
C,부산진구,부전동,구조,산악사고,0,12078,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,부산진구,부전동,구조,수난사고,0,12078,0.0,False,False,False,False,,,0.0,0,0,0,0,0,0,1,0,1,0
C,부산진구,부전동,구급,교통사고,723,12078,0.4868686868686869,True,True,False,False,1.0645095506763647,1.0865298840321143,0.05986090412319921,168,163,138,138,116,334,345,284,279,243
C,부산진구,양정동,구급,심정지,91,5634,0.4739583333333333,True,True,False,False,1.0141611259822123,1.2488038277511961,0.01615193468228612,13,15,24,18,21,32,33,40,40,47
C,부산진구,양정동,화재,일반화재(주택),20,5634,0.5882352941176471,True,True,False,False,0.9096717978507115,0.0,0.003549875754348598,4,5,6,3,2,9,10,7,3,5
C,부산진구,양정동,구조,산악사고,1,5634,0.3333333333333333,False,False,False,False,,0.0,0.0001774937877174299,0,0,0,0,1,1,1,0,0,1
C,부산진구,양정동,구조,수난사고,0,5634,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,부산진구,양정동,구급,교통사고,323,5634,0.5252032520325203,True,True,False,False,0.8934276586033774,0.6068953181594597,0.057330493432729855,59,71,60,69,64,119,140,115,118,123
C,부산진구,연지동,구급,심정지,79,3405,0.7053571428571429,True,True,False,False,0.4056644503928849,1.2488038277511961,0.023201174743024962,12,14,17,14,22,18,20,25,18,31
C,부산진구,연지동,화재,일반화재(주택),11,3405,0.8461538461538461,True,True,False,False,0.0,7.492822966507178,0.0032305433186490457,1,3,3,2,2,2,4,3,2,2
C,부산진구,연지동,구조,산악사고,0,3405,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,부산진구,연지동,구조,수난사고,0,3405,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,부산진구,연지동,구급,교통사고,109,3405,0.689873417721519,True,True,False,False,0.5331273241502121,0.999043062200957,0.032011747430249635,26,32,16,17,18,37,38,23,28,32
C,부산진구,전포동,구급,심정지,133,7602,0.5384615384615384,True,True,False,False,0.8495991319549098,1.3736842105263158,0.017495395948434623,22,24,25,29,33,45,48,46,50,58
C,부산진구,전포동,화재,일반화재(주택),26,7602,0.5416666666666666,True,True,False,False,0.9621528631113295,1.4985645933014355,0.0034201525914233097,9,5,4,6,2,13,9,9,10,7
C,부산진구,전포동,구조,산악사고,5,7602,0.45454545454545453,True,False,False,False,2.5015974440894566,4.9952153110047846,0.0006577216521967903,0,1,1,2,1,1,3,1,3,3
C,부산진구,전포동,구조,수난사고,0,7602,0.0,False,False,False,False,,,0.0,0,0,0,0,0,0,1,0,0,0
C,부산진구,전포동,구급,교통사고,467,7602,0.5417633410672854,True,True,False,False,1.0817718677143597,0.9481658692185008,0.06143120231518021,99,115,104,83,66,184,210,182,155,131
C,부산진구,초읍동,구급,심정지,117,5021,0.7134146341463414,True,True,False,False,0.8829167449727495,0.576370997423629,0.023302131049591716,14,22,33,26,22,19,33,42,35,35
C,부산진구,초읍동,화재,일반화재(주택),19,5021,0.7916666666666666,True,True,False,False,0.3126996805111821,0.27751196172248804,0.003784106751643099,3,4,2,3,7,4,6,3,4,7
C,부산진구,초읍동,구조,산악사고,64,5021,0.8205128205128205,True,True,False,False,2.2931309904153356,1.998086124401914,0.012746464847639912,10,21,15,9,9,13,24,20,11,10
C,부산진구,초읍동,구조,수난사고,3,5021,0.6,False,False,False,False,,1.2488038277511961,0.0005974905397331209,0,0,0,1,2,0,1,0,2,2
C,부산진구,초읍동,구급,교통사고,120,5021,0.759493670886076,True,True,False,False,1.334185303514377,0.7684946632315053,0.023899621589324835,23,23,23,26,25,31,29,31,36,31
C,북구,구포동,구급,심정지,222,9663,0.5620253164556962,True,True,False,False,0.7697222904890636,0.7587668826842711,0.022974231605091586,31,40,48,47,56,64,70,87,76,98
C,북구,구포동,화재,일반화재(주택),46,9663,0.647887323943662,True,True,False,False,0.729632587859425,1.2488038277511964,0.004760426368622581,13,6,12,5,10,22,7,21,9,12
C,북구,구포동,구조,산악사고,17,9663,0.5483870967741935,True,True,False,False,5.003194888178913,0.9366028708133972,0.0017592880057953016,1,3,2,5,6,6,8,2,7,8
C,북구,구포동,구조,수난사고,13,9663,0.20967741935483872,True,True,False,False,0.0,1.6650717703349283,0.0013453378867846425,4,2,2,3,2,17,12,9,13,11
C,북구,구포동,구급,교통사고,394,9663,0.5260347129506008,True,True,False,False,0.8082084050135169,0.9684601113172542,0.04077408672254993,102,77,79,71,65,166,147,153,147,136
C,북구,금곡동,구급,심정지,232,9599,0.7682119205298014,True,True,False,False,0.8986320915661155,0.8325358851674641,0.02416918429003021,45,54,41,41,51,55,70,54,53,70
C,북구,금곡동,화재,일반화재(주택),11,9599,1.0,True,True,False,False,0.0,0.6244019138755981,0.0011459527034066049,1,2,3,3,2,1,2,3,3,2
C,북구,금곡동,구조,산악사고,12,9599,0.48,True,False,False,False,1.6677316293929714,1.8732057416267944,0.0012501302218981144,1,0,4,5,2,5,2,5,7,6
C,북구,금곡동,구조,수난사고,0,9599,0.0,True,False,False,False,,,0.0,0,0,0,0,0,3,3,3,3,3
C,북구,금곡동,구급,교통사고,199,9599,0.6677852348993288,True,True,False,False,0.7913216404772772,1.0704032809295967,0.020731326179810397,47,45,37,34,36,70,63,61,53,51
C,북구,덕천동,구급,심정지,152,7881,0.5527272727272727,True,True,False,False,0.9920127795527157,0.9794539825499577,0.019286892526329147,25,22,34,34,37,50,49,60,53,63
C,북구,덕천동,화재,일반화재(주택),28,7881,0.5714285714285714,True,True,True,False,1.819343595701423,0.7136021872863978,0.0035528486232711586,5,8,6,2,7,14,11,10,4,10
C,북구,덕천동,구조,산악사고,5,7881,0.7142857142857143,False,False,False,False,0.8338658146964857,,0.0006344372541555641,2,2,0,0,1,2,3,0,0,2
C,북구,덕천동,구조,수난사고,14,7881,0.42424242424242425,True,False,False,False,2.5015974440894566,0.0,0.0017764243116355793,0,5,3,2,4,4,8,7,8,6
C,북구,덕천동,구급,교통사고,391,7881,0.5290933694181326,True,True,False,False,1.0525013636717837,1.0898651587646804,0.04961299327496511,74,84,75,74,84,134,158,147,128,172
C,북구,만덕동,구급,심정지,164,6574,0.5795053003533569,True,True,False,False,1.1930695502580486,1.0406698564593302,0.024946759963492545,26,32,38,34,34,44,52,60,65,62
C,북구,만덕동,화재,일반화재(주택),17,6574,0.6538461538461539,True,True,False,False,0.2501597444089457,0.0,0.0025859446303620323,6,1,4,3,3,7,2,6,6,5
C,북구,만덕동,구조,산악사고,43,6574,0.7166666666666667,True,True,False,False,3.0575079872204474,2.289473684210526,0.0065409187709157286,8,5,7,10,13,11,8,15,12,14
C,북구,만덕동,구조,수난사고,0,6574,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,북구,만덕동,구급,교통사고,212,6574,0.5083932853717026,True,True,False,False,1.118361210298816,0.5474208560005244,0.032248250684514757,36,48,39,48,41,65,88,92,89,83
C,북구,화명동,구급,심정지,162,8945,0.5934065934065934,True,True,False,False,1.4071485623003193,1.3736842105263158,0.01811067635550587,23,31,46,30,32,45,51,75,48,54
C,북구,화명동,화재,일반화재(주택),15,8945,0.6521739130434783,True,True,False,False,0.9380990415335462,0.8325358851674641,0.0016769144773616546,4,4,3,1,3,6,4,7,2,4
C,북구,화명동,구조,산악사고,32,8945,0.5614035087719298,True,True,False,False,2.251437699680511,2.9138755980861246,0.003577417551704863,8,4,7,6,7,14,10,12,11,10
C,북구,화명동,구조,수난사고,3,8945,0.13636363636363635,False,False,False,False,,2.4976076555023923,0.0003353828954723309,0,0,1,2,0,0,5,7,6,4
C,북구,화명동,구급,교통사고,377,8945,0.5782208588957055,True,True,False,False,1.0458655980938971,0.9230289161639276,0.042146450531022915,97,82,72,71,55,165,142,130,117,98
C,사상구,감전동,구급,심정지,92,4417,0.7863247863247863,True,True,False,False,0.7437181590536223,0.9366028708133972,0.02082861670817297,14,19,15,27,17,17,24,20,32,24
C,사상구,감전동,화재,일반화재(주택),34,4417,0.8717948717948718,True,True,False,False,2.084664536741214,0.4995215311004785,0.007697532261716097,7,10,5,5,7,8,14,5,5,7
C,사상구,감전동,구조,산악사고,2,4417,0.6666666666666666,False,False,False,False,0.0,0.0,0.0004527960153950645,0,0,1,0,1,0,0,2,0,1
C,사상구,감전동,구조,수난사고,0,4417,0.0,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,1,1
C,사상구,감전동,구급,교통사고,346,4417,0.7134020618556701,True,True,False,False,0.7031517140143337,0.7823831210007494,0.07833371066334616,84,92,61,51,58,108,116,91,81,89
C,사상구,괘법동,구급,심정지,143,7724,0.715,True,True,False,False,1.36879860148291,0.9649847759895606,0.01851372345934749,29,14,39,27,34,37,26,54,37,46
C,사상구,괘법동,화재,일반화재(주택),34,7724,0.8717948717948718,True,True,False,False,2.251437699680511,2.1854066985645937,0.004401864319005696,6,3,10,10,5,7,5,11,11,5
C,사상구,괘법동,구조,산악사고,8,7724,0.5714285714285714,True,False,False,False,1.6677316293929714,4.9952153110047846,0.0010357327809425167,2,3,0,1,2,2,4,1,4,3
C,사상구,괘법동,구조,수난사고,0,7724,0.0,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,1
C,사상구,괘법동,구급,교통사고,372,7724,0.7018867924528301,True,True,False,False,0.6735070041779307,1.2890878221947832,0.04816157431382703,95,78,58,80,61,129,104,82,114,101
C,사상구,덕포동,구급,심정지,70,3862,0.603448275862069,True,True,False,False,0.8789396425179172,1.0704032809295967,0.018125323666494046,20,11,19,8,12,28,16,30,18,24
C,사상구,덕포동,화재,일반화재(주택),19,3862,0.6785714285714286,True,False,False,False,0.9621528631113295,0.0,0.004919730709476955,3,4,11,0,1,7,4,12,1,4
C,사상구,덕포동,구조,산악사고,2,3862,1.0,False,False,False,False,0.0,,0.0005178663904712584,0,1,1,0,0,0,1,1,0,0
C,사상구,덕포동,구조,수난사고,0,3862,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,사상구,덕포동,구급,교통사고,192,3862,0.6,True,True,False,False,0.9041918472612495,1.0898651587646804,0.04971517348524081,43,40,30,38,41,71,64,47,68,70
C,사상구,모라동,구급,심정지,175,7647,0.5756578947368421,True,True,True,False,1.1465654952076676,0.8011194366705786,0.022884791421472473,39,34,32,34,36,58,63,62,58,63
C,사상구,모라동,화재,일반화재(주택),19,7647,0.6785714285714286,False,False,False,False,1.0006389776357827,0.6244019138755981,0.00248463449718844,4,4,6,0,5,7,6,6,0,9
C,사상구,모라동,구조,산악사고,12,7647,0.5454545454545454,True,False,False,False,1.0721131903240528,,0.001569242840329541,3,5,2,0,2,7,5,4,3,3
C,사상구,모라동,구조,수난사고,0,7647,,False,False,False,False,,,0.0,0,0,0,0,0,0,0,0,0,0
C,사상구,모라동,구급,교통사고,252,7647,0.5070422535211268,True,True,False,False,1.1923501836314234,0.7184898735006883,0.03295409964692036,57,49,52,45,49,110,82,107,96,102
C,사상구,삼락동,구급,심정지,42,2583,0.6461538461538462,True,True,False,False,1.16741214057508,0.6244019138755981,0.016260162601626018,6,6,10,9,11,10,10,14,16,15
C,사상구,삼락동,화재,일반화재(주택),12,2583,0.7058823529411765,False,False,False,False,1.2507987220447285,0.0,0.004645760743321719,2,3,4,3,0,2,6,4,5,0
C,사상구,삼락동,구조,산악사고,1,2583,1.0,False,False,False,False,,,0.00038714672861014324,0,0,0,0,1,0,0,0,0,1
C,사상구,삼락동,구조,수난사고,8,2583,0.32,True,False,False,False,10.006389776357826,0.0,0.003097173828881146,2,0,3,2,1,5,5,6,5,4
C,사상구,삼락동,구급,교통사고,174,2583,0.6641221374045801,True,True,False,False,0.5211661341853036,0.8712584844775787,0.06736353077816493,36,41,39,35,23,56,54,60,52,40
C,사상구,엄궁동,구급,심정지,89,4120,0.8240740740740741,True,True,False,False,1.917891373801917,0.9606183290393817,0.021601941747572816,16,20,17,20,16,16,24,21,24,23
C,사상구,엄궁동,화재,일반화재(주택),17,4120,0.9444444444444444,False,False,False,False,0.8338658146964856,0.0,0.00412621359223301,5,1,6,5,0,5,1,7,5,0
C,사상구,엄궁동,구조,산악사고,19,4120,0.6785714285714286,True,True,False,False,1.6677316293929711,2.4976076555023923,0.004611650485436893,5,7,3,2,2,6,13,4,3,2
C,사상구,엄궁동,구조,수난사고,7,4120,0.4666666666666667,True,False,False,False,0.0,4.9952153110047846,0.0016990291262135922,3,1,0,2,1,3,3,3,4,2
C,사상구,엄궁동,구급,교통사고,251,4120,0.7275362318840579,True,True,False,False,0.9842350599696224,0.9313113291703836,0.06092233009708738,57,65,48,43,38,78,79,67,62,59
C,사상구,주례동,구급,심정지,142,7053,0.5126353790613718,True,True,False,False,0.6144274424079367,0.6134474943339209,0.020133276619878068,20,29,22,34,37,42,55,42,66,72
C,사상구,주례동,화재,일반화재(주택),30,7053,0.5555555555555556,True,True,True,False,0.6670926517571886,2.0813397129186604,0.004253509145044662,5,7,7,4,7,12,10,16,8,8
C,사상구,주례동,구조,산악사고,11,7053,0.39285714285714285,True,True,False,False,2.501597444089457,9.990430622009569,0.0015596200198497094,3,1,2,3,2,8,7,4,5,4
C,사상구,주례동,구조,수난사고,1,7053,0.5,False,False,False,False,,0.0,0.0001417836381681554,0,0,0,1,0,1,0,0,1,0
C,사상구,주례동,구급,교통사고,292,7053,0.5499058380414312,True,True,False,False,0.8686102236421726,0.7229916897506924,0.041400822345101375,62,73,59,55,43,112,112,110,99,98
C,사상구,학장동,구급,심정지,123,5376,0.7321428571428571,True,True,False,False,0.8487562756732085,0.9276828434723172,0.022879464285714284,14,26,35,31,17,21,37,46,39,25
C,사상구,학장동,화재,일반화재(주택),16,5376,0.8,True,True,False,False,2.5015974440894566,0.4995215311004785,0.002976190476190476,6,3,1,4,2,7,4,2,5,2
C,사상구,학장동,구조,산악사고,10,5376,0.8333333333333334,True,False,False,False,0.6253993610223642,1.6650717703349283,0.0018601190476190475,1,0,4,1,4,1,1,5,1,4
C,사상구,학장동,구조,수난사고,1,5376,0.3333333333333333,False,False,False,False,,0.0,0.00018601190476190475,0,0,0,1,0,0,0,0,2,1
C,사상구,학장동,구급,교통사고,335,5376,0.7298474945533769,True,True,False,False,0.6183724019097533,0.986709197235513,0.062313988095238096,84,76,62,56,57,112,98,84,85,80
C,사하구,감천동,구급,심정지,103,4257,0.553763440860215,True,True,False,False,1.3202875399361023,1.0284266816774559,0.024195442800093964,19,16,20,24,24,32,28,44,39,43
C,사하구,감천동,화재,일반화재(주택),20,4257,0.7407407407407407,True,True,False,False,2.1442263806481057,0.999043062200957,0.004698144233027954,6,6,1,3,4,9,7,1,5,5
C,사하구,감천동,구조,산악사고,5,4257,0.5,False,False,False,False,7.504792332268369,0.0,0.0011745360582569885,2,2,0,1,0,3,4,1,2,0
C,사하구,감천동,구조,수난사고,5,4257,0.45454545454545453,False,False,False,False,5.003194888178913,2.4976076555023923,0.0011745360582569885,2,0,1,2,0,6,0,3,2,0
C,사하구,감천동,구급,교통사고,176,4257,0.5751633986928104,True,True,False,False,0.9644713037453327,1.12987012987013,0.041343669250646,33,52,30,27,34,51,85,58,52,60
C,사하구,괴정동,구급,심정지,254,8770,0.5866050808314087,True,True,False,False,1.0461225675283181,1.4502237999691312,0.02896237172177879,46,48,62,45,53,76,86,104,74,93
C,사하구,괴정동,화재,일반화재(주택),35,8770,0.6730769230769231,True,True,False,False,0.26332604674625865,0.999043062200957,0.003990877993158495,7,7,7,3,11,9,9,13,6,15
